evidence_id,year,region,crime_type_original,crime_group_refined,related_groups,occurrence_count,arrest_count,clearance_rate,previous_occurrence,yoy_change_rate,trend_direction,quality_flag,data_warning,evidence_card_text,source_file,display_ready
DATA-000051,2014,범위확인필요,가스등공급사용방해(과실),기타,,1.0,1.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000052,2016,범위확인필요,가스등공급사용방해(과실),기타,,1.0,1.0,,1.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000053,2020,범위확인필요,가스등공급사용방해(과실),기타,,3.0,3.0,,1.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 3건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000054,2022,범위확인필요,가스등공급사용방해(과실),기타,,3.0,3.0,,3.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 3건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000055,2012,범위확인필요,가스등공급사용방해(치사·상),기타,,1.0,1.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000056,2013,범위확인필요,가스등공급사용방해(치사·상),기타,,2.0,2.0,,1.0,100.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건 / 전년 대비 +100.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000057,2015,범위확인필요,가스등공급사용방해(치사·상),기타,,2.0,2.0,,2.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000058,2016,범위확인필요,가스등공급사용방해(치사·상),기타,,1.0,,,2.0,-50.0,감소,MISSING_ARREST|MISSING_CLEARANCE_RATE,검거건수 없음 | 공표 검거율 없음,발생 1건 / 전년 대비 -50.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000059,2017,범위확인필요,가스등공급사용방해(치사·상),기타,,2.0,2.0,,1.0,100.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건 / 전년 대비 +100.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000060,2018,범위확인필요,가스등공급사용방해(치사·상),기타,,6.0,4.0,,2.0,200.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 6건 / 검거 4건 / 전년 대비 +200.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000061,2019,범위확인필요,가스등공급사용방해(치사·상),기타,,5.0,4.0,,6.0,-16.666666666666664,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 5건 / 검거 4건 / 전년 대비 -16.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000062,2020,범위확인필요,가스등공급사용방해(치사·상),기타,,2.0,2.0,,5.0,-60.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건 / 전년 대비 -60.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000063,2021,범위확인필요,가스등공급사용방해(치사·상),기타,,1.0,,,2.0,-50.0,감소,MISSING_ARREST|MISSING_CLEARANCE_RATE,검거건수 없음 | 공표 검거율 없음,발생 1건 / 전년 대비 -50.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000064,2022,범위확인필요,가스등공급사용방해(치사·상),기타,,5.0,1.0,,1.0,400.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 5건 / 검거 1건 / 전년 대비 +400.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000065,1997,범위확인필요,가스등방류(유출·살포),기타,,2.0,2.0,100.0,,,비교불가,OK,,발생 2건 / 검거 2건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000066,1998,범위확인필요,가스등방류(유출·살포),기타,,1.0,1.0,100.0,2.0,-50.0,감소,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0% / 전년 대비 -50.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000067,1999,범위확인필요,가스등방류(유출·살포),기타,,5.0,5.0,100.0,1.0,400.0,증가,OK,,발생 5건 / 검거 5건 / 공표 검거율 100.0% / 전년 대비 +400.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000068,2000,범위확인필요,가스등방류(유출·살포),기타,,3.0,3.0,100.0,5.0,-40.0,감소,OK,,발생 3건 / 검거 3건 / 공표 검거율 100.0% / 전년 대비 -40.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000069,2002,범위확인필요,가스등방류(유출·살포),기타,,1.0,1.0,100.0,3.0,,비교불가,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000070,2003,범위확인필요,가스등방류(유출·살포),기타,,12.0,11.0,91.7,1.0,1100.0,증가,OK,,발생 12건 / 검거 11건 / 공표 검거율 91.7% / 전년 대비 +1100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000071,2004,범위확인필요,가스등방류(유출·살포),기타,,5.0,5.0,100.0,12.0,-58.333333333333336,감소,OK,,발생 5건 / 검거 5건 / 공표 검거율 100.0% / 전년 대비 -58.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000072,2005,범위확인필요,가스등방류(유출·살포),기타,,3.0,3.0,100.0,5.0,-40.0,감소,OK,,발생 3건 / 검거 3건 / 공표 검거율 100.0% / 전년 대비 -40.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000073,2007,범위확인필요,가스등방류(유출·살포),기타,,2.0,2.0,100.0,3.0,,비교불가,OK,,발생 2건 / 검거 2건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000074,2008,범위확인필요,가스등방류(유출·살포),기타,,2.0,2.0,100.0,2.0,0.0,유사,OK,,발생 2건 / 검거 2건 / 공표 검거율 100.0% / 전년 대비 +0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000075,2009,범위확인필요,가스등방류(유출·살포),기타,,3.0,3.0,100.0,2.0,50.0,증가,OK,,발생 3건 / 검거 3건 / 공표 검거율 100.0% / 전년 대비 +50.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000076,2012,범위확인필요,가스등방출(과실),기타,,1.0,1.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000077,2014,범위확인필요,가스등방출(과실),기타,,3.0,3.0,,1.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 3건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000078,2019,범위확인필요,가스등방출(과실),기타,,1.0,1.0,,3.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000079,2012,범위확인필요,가스등방출(치사·상),기타,,4.0,4.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 4건 / 검거 4건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000080,2013,범위확인필요,가스등방출(치사·상),기타,,1.0,1.0,,4.0,-75.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건 / 전년 대비 -75.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000081,2014,범위확인필요,가스등방출(치사·상),기타,,1.0,1.0,,1.0,0.0,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건 / 전년 대비 +0.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000082,2016,범위확인필요,가스등방출(치사·상),기타,,3.0,3.0,,1.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 3건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000083,2018,범위확인필요,가스등방출(치사·상),기타,,2.0,2.0,,3.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000084,2019,범위확인필요,가스등방출(치사·상),기타,,1.0,1.0,,2.0,-50.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건 / 전년 대비 -50.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000085,2020,범위확인필요,가스등방출(치사·상),기타,,2.0,1.0,,1.0,100.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 1건 / 전년 대비 +100.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000086,2021,범위확인필요,가스등방출(치사·상),기타,,2.0,2.0,,2.0,0.0,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건 / 전년 대비 +0.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000087,2022,범위확인필요,가스등방출(치사·상),기타,,2.0,2.0,,2.0,0.0,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건 / 전년 대비 +0.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000088,1990,범위확인필요,가정의례에 관한 법률,기타,,115.0,62.0,53.9,,,비교불가,OK,,발생 115건 / 검거 62건 / 공표 검거율 53.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000089,1991,범위확인필요,가정의례에 관한 법률,기타,,64.0,43.0,67.2,115.0,-44.34782608695652,감소,OK,,발생 64건 / 검거 43건 / 공표 검거율 67.2% / 전년 대비 -44.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000090,1992,범위확인필요,가정의례에 관한 법률,기타,,128.0,113.0,88.3,64.0,100.0,증가,OK,,발생 128건 / 검거 113건 / 공표 검거율 88.3% / 전년 대비 +100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000091,1993,범위확인필요,가정의례에 관한 법률,기타,,364.0,288.0,79.1,128.0,184.375,증가,OK,,발생 364건 / 검거 288건 / 공표 검거율 79.1% / 전년 대비 +184.4%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000092,1994,범위확인필요,가정의례에 관한 법률,기타,,415.0,374.0,90.1,364.0,14.010989010989011,증가,OK,,발생 415건 / 검거 374건 / 공표 검거율 90.1% / 전년 대비 +14.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000093,1995,범위확인필요,가정의례에 관한 법률,기타,,207.0,194.0,93.7,415.0,-50.12048192771085,감소,OK,,발생 207건 / 검거 194건 / 공표 검거율 93.7% / 전년 대비 -50.1%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000094,1996,범위확인필요,가정의례에 관한 법률,기타,,24.0,24.0,100.0,207.0,-88.40579710144928,감소,OK,,발생 24건 / 검거 24건 / 공표 검거율 100.0% / 전년 대비 -88.4%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000095,1997,범위확인필요,가정의례에 관한 법률,기타,,34.0,32.0,94.1,24.0,41.66666666666667,증가,OK,,발생 34건 / 검거 32건 / 공표 검거율 94.1% / 전년 대비 +41.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000096,1998,범위확인필요,가정의례에 관한 법률,기타,,15.0,15.0,100.0,34.0,-55.88235294117647,감소,OK,,발생 15건 / 검거 15건 / 공표 검거율 100.0% / 전년 대비 -55.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000097,1999,범위확인필요,가정의례에 관한 법률,기타,,15.0,17.0,113.3,15.0,0.0,유사,CLEARANCE_OVER_100,검거율 100% 초과,발생 15건 / 검거 17건 / 공표 검거율 113.3% / 전년 대비 +0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000098,2000,범위확인필요,가정의례에 관한 법률,기타,,2.0,2.0,100.0,15.0,-86.66666666666667,감소,OK,,발생 2건 / 검거 2건 / 공표 검거율 100.0% / 전년 대비 -86.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-000099,2014,범위확인필요,가정폭력범죄의처벌등에관한특례법위반,폭력,,26.0,25.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 26건 / 검거 25건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000100,2015,범위확인필요,가정폭력범죄의처벌등에관한특례법위반,폭력,,32.0,32.0,,26.0,23.076923076923077,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 32건 / 검거 32건 / 전년 대비 +23.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000101,2016,범위확인필요,가정폭력범죄의처벌등에관한특례법위반,폭력,,23.0,22.0,,32.0,-28.125,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 23건 / 검거 22건 / 전년 대비 -28.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000102,2017,범위확인필요,가정폭력범죄의처벌등에관한특례법위반,폭력,,25.0,24.0,,23.0,8.695652173913043,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 25건 / 검거 24건 / 전년 대비 +8.7%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-000103,2018,범위확인필요,가정폭력범죄의처벌등에관한특례법위반,폭력,,75.0,73.0,,25.0,200.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 75건 / 검거 73건 / 전년 대비 +200.0%,132_DT_13204_2011_N213_20260915163035.csv,True
